Entry	Entry name	Glycosylation
Q39108	GGR_ARATH	
O81030	GGLO5_ARATH	
O22893	GOLS1_ARATH	
O04259	DI195_ARATH	
Q9FWW8	FB6_ARATH	
Q9M1E6	DOF32_ARATH	
Q9SGG3	ALA5_ARATH	
F4JZT3	ARR24_ARATH	
Q9FHG8	ATL50_ARATH	
Q9LQE3	ARFO_ARATH	
F4JN05	BIG4_ARATH	
O65571	CDA2_ARATH	
Q9SN11	CCD33_ARATH	
Q9SSL1	CAR7_ARATH	
Q9LJY7	C75AK_ARATH	
Q0WQN9	CCD42_ARATH	
Q9FH67	C705C_ARATH	
Q9STR4	1A17_ARATH	
Q9M276	ATB12_ARATH	
Q9SCX5	AKT5_ARATH	
Q9LUC6	C7A14_ARATH	
P58048	C71B8_ARATH	
Q7XZP5	APX5_ARATH	
Q9C776	ATE2_ARATH	
Q9FG01	ATO_ARATH	
Q9SG10	CID10_ARATH	
Q8S8M5	ABIL1_ARATH	
Q9FXG8	BLH10_ARATH	
Q3E8H7	AB9I_ARATH	
Q9SUC0	3HIDH_ARATH	
Q949M8	3HID3_ARATH	
Q8RWD0	COL16_ARATH	
Q33884	CCMF2_ARATH	
Q8GXX7	C3H33_ARATH	
Q9SQU4	C3H34_ARATH	
Q9C9F6	APRR6_ARATH	
Q9LR73	3AT2_ARATH	
Q8L770	CLPR3_ARATH	
Q8RXR2	CLCF_ARATH	
Q9LJW1	CRR14_ARATH	
Q9SUH5	AUG8_ARATH	
Q9M008	CHX26_ARATH	
Q9SKD0	BPC1_ARATH	
Q8S8C6	BPC4_ARATH	
O23140	AP2M_ARATH	
O64748	COPE2_ARATH	
Q9STM4	C3H43_ARATH	
Q39055	CNX2_ARATH	
Q9LF37	CLPB3_ARATH	
Q9FFB8	CHX3_ARATH	
Q9LVK3	AT12B_ARATH	
Q9SV09	C3H46_ARATH	
P0CH31	CLL1_ARATH	
Q9XIE9	CLL2_ARATH	
Q8LE58	CHM1A_ARATH	
Q9FH50	APO3_ARATH	
Q9FKE6	CCT15_ARATH	
Q67Y99	CLPF_ARATH	
P56765	ACCD_ARATH	
A0MEX7	CRR30_ARATH	
Q9LHE3	ASPG2_ARATH	
Q9LRK6	CRR31_ARATH	
Q949T8	ASHR3_ARATH	
Q9SS94	CD48C_ARATH	
Q9SID2	ADS2_ARATH	
Q8RUS5	ATG9_ARATH	
Q9LRK1	CRR36_ARATH	
Q9LRK3	CRR34_ARATH	
O82279	CG160_ARATH	
Q9LND9	ADSL1_ARATH	
Q9FIN1	6PGL4_ARATH	
P30187	CML10_ARATH	
Q9SHD3	CCU21_ARATH	
P0CJ52	CRR45_ARATH	
Q9M205	CCU22_ARATH	
P0CJ53	CRR46_ARATH	
Q9SCK0	AT13A_ARATH	
F4J8V5	AT13B_ARATH	
Q9LY16	CCU42_ARATH	
Q42524	4CL1_ARATH	
P0CJ54	CRR47_ARATH	
Q9FHK8	AT18E_ARATH	
Q9FKP1	CCX1_ARATH	
Q9LJB4	5MAT_ARATH	
P0CJ59	CRR52_ARATH	
F8S296	ATG2_ARATH	
Q9FE29	CSPLM_ARATH	
Q9SPL2	CIP8_ARATH	
Q9FIX1	AIGLB_ARATH	
Q9FNZ1	C3H63_ARATH	
Q84WU9	C3H64_ARATH	
Q9ZQP2	ACO12_ARATH	
Q9FGU8	COPT3_ARATH	
Q9LQ12	4CLL1_ARATH	
Q9SF09	ANT1_ARATH	
Q8GWP3	COPT6_ARATH	
Q1G391	FB217_ARATH	
Q9LJG8	ASIL2_ARATH	
Q944X7	AOP3V_ARATH	
Q9SH41	CRRS7_ARATH	
Q9SUL7	CIPK4_ARATH	
Q66GI1	CSPLT_ARATH	
Q9FI10	CSPLW_ARATH	
Q84WP5	CSPL8_ARATH	
Q9SLE0	GNTK_ARATH	
Q9SRV1	BPM4_ARATH	
Q9FNE2	GRXC2_ARATH	
Q8RX79	APG3_ARATH	
Q6NPF8	CSPL9_ARATH	
Q7XJR2	ANTR3_ARATH	
P0CH01	AT21A_ARATH	
O81058	ASK19_ARATH	
O80996	BRIZ2_ARATH	
Q8VWF5	AML5_ARATH	
Q9FNP8	RS193_ARATH	
Q9LYK9	RS263_ARATH	
Q9FMY5	U2AFB_ARATH	
Q9M1K5	ZDH13_ARATH	
Q6X7K0	WOX1_ARATH	
Q6DYE4	Y1609_ARATH	
Q9SUF1	WTR31_ARATH	
Q9LXX8	WTR27_ARATH	
O80596	XYN2_ARATH	
Q9SN95	UXS5_ARATH	
Q8LPQ7	VAP43_ARATH	
B0M1H3	ZIP4L_ARATH	
Q9S9T7	VP282_ARATH	
Q9XI29	Y1540_ARATH	
O22890	Y2045_ARATH	
P42750	UBC6_ARATH	
Q9LVW6	THA8_ARATH	
Q9AT00	TGD3_ARATH	
Q8GZ53	SOT14_ARATH	
Q9M0B8	WTR37_ARATH	
P0CB19	Y3081_ARATH	
Q9LVC6	VILI5_ARATH	
O82213	VAP31_ARATH	
Q1ECE0	VAP41_ARATH	
Q9SRH7	Y3130_ARATH	
Q9M047	WLI2B_ARATH	
Q94CJ5	RER4_ARATH	
Q3E9B5	PTR51_ARATH	
Q9FGD1	RKD3_ARATH	
Q9T043	RL142_ARATH	
Q9AST1	TAF15_ARATH	
Q9SA23	SYP51_ARATH	
Q9FHT4	TMN4_ARATH	
Q9SRI1	SC13A_ARATH	
Q9C720	TMN6_ARATH	
O80543	Y1280_ARATH	
Q5PNZ1	ZDH21_ARATH	
Q93WY4	WRK12_ARATH	
Q9XI99	USPL1_ARATH	
Q9SIN1	TTL3_ARATH	
Q8LST2	WNK7_ARATH	
O80832	YU87_ARATH	
Q1PFS7	Y1406_ARATH	
Q9ZUI8	WTR9_ARATH	
Q9SIB4	WOX3_ARATH	
Q9MA63	Y3550_ARATH	
O22900	WRK23_ARATH	
O04336	WRK21_ARATH	
Q9C5T4	WRK18_ARATH	
Q9FX77	Y1664_ARATH	
Q9ZUU0	WRK44_ARATH	
Q7XA66	ZOP1_ARATH	
Q93WU7	WRK58_ARATH	
Q9SYM9	Y1853_ARATH	
Q9FG77	WRKY2_ARATH	
O22288	Y2979_ARATH	
O65421	VP281_ARATH	
Q8LEV3	Y2060_ARATH	
Q9FMC5	VP602_ARATH	
O22533	ZAT6_ARATH	
Q9SZN1	VATB2_ARATH	
Q9SCM4	SAP13_ARATH	
Q7XJM8	SCL27_ARATH	
Q9ZR15	Y4316_ARATH	
Q9LV20	WTR17_ARATH	
O80813	YC20L_ARATH	
Q9LRX6	Y3485_ARATH	
Q8VYF7	WHY2_ARATH	
Q9FFQ0	TOL5_ARATH	
Q9ZU30	STKLF_ARATH	
Q93ZH1	TORL4_ARATH	
Q8GW20	Y5390_ARATH	
Q6WWW4	UPL3_ARATH	
Q94C48	WDL5_ARATH	
Q94B65	UTR7_ARATH	
Q93W28	Y4554_ARATH	
Q9LYW0	Y5325_ARATH	
Q5XVA8	Y3905_ARATH	
Q9FYE5	UUAT1_ARATH	
Q9FMV3	Y5349_ARATH	
Q9CAJ9	Y1385_ARATH	
Q9LSY9	U71B1_ARATH	
Q9LK32	Y3721_ARATH	
Q8H1D2	WOX5_ARATH	
F4JKH6	TSS_ARATH	
Q9C500	WPP2_ARATH	
Q8LEK2	TVP23_ARATH	
Q9SZ77	SEC1B_ARATH	
Q94AU2	SEC22_ARATH	
Q94FT2	SKIP5_ARATH	
Q9FHM0	TBL17_ARATH	
Q9M8W5	SIP11_ARATH	
O82290	SKL2_ARATH	
Q1PFD9	TBL31_ARATH	
Q9FKC5	SUMO4_ARATH	
Q9M9E9	SRK2C_ARATH	
Q9XGY4	TIM8_ARATH	
Q9SHY8	SLU7A_ARATH	
Q8GV05	TRY_ARATH	
O23174	SLU7B_ARATH	
Q1JPP8	SMR4_ARATH	
Q9FK60	SODC3_ARATH	
Q8LCQ3	SPT41_ARATH	
O64644	SAP18_ARATH	
Q9LSY8	U71B2_ARATH	
Q9SX41	Y1022_ARATH	
Q3E6Y3	Y1869_ARATH	
O64722	ZHD3_ARATH	
Q5XEZ0	WTR1_ARATH	
Q9FFB3	VP241_ARATH	
Q9SX26	PCR12_ARATH	
Q9LVY0	PRFB1_ARATH	
Q42191	OXA1_ARATH	
Q9SIE7	PLAT2_ARATH	
Q42539	PIMT1_ARATH	
O22212	PRP4L_ARATH	
Q9LRV8	PIRL2_ARATH	
Q9SIB6	PBL6_ARATH	
F4I4P8	PXGL_ARATH	
P56793	RK16_ARATH	
Q3E875	RGAPX_ARATH	
Q9LI64	RGF4_ARATH	
O80626	RL352_ARATH	
Q9LXK1	RFA3A_ARATH	
Q9M1J2	RPE5A_ARATH	
Q9M095	RC23_ARATH	
F4JRF5	RLT3_ARATH	
P0DKH3	RI2BL_ARATH	
Q852U6	RHY1A_ARATH	
P43333	RU2A_ARATH	
Q570C8	THIK5_ARATH	
Q8LL17	SON1_ARATH	
Q9M246	TIF3A_ARATH	
Q9LMK5	STN1_ARATH	
Q9LI65	WTR24_ARATH	
P0C0B1	Y1401_ARATH	
Q9FLP5	SUMO3_ARATH	
Q3E8A8	SUMO7_ARATH	
Q9FFP9	SRK2H_ARATH	
Q9SX54	SCRK8_ARATH	
O22832	STAD7_ARATH	
Q9SVC2	SY122_ARATH	
Q9T0H2	SMAP1_ARATH	
Q9LTJ6	RUP1_ARATH	
Q3EA33	SAP8_ARATH	
P37106	SR541_ARATH	
Q38879	TRXH2_ARATH	
P29448	TRXH1_ARATH	
Q9M8T6	THO7B_ARATH	
D9UBI3	RTM1A_ARATH	
F4ISV6	THG2_ARATH	
Q9S7A9	SPL4_ARATH	
Q9XIE4	TORL5_ARATH	
Q9ZNU9	SAP3_ARATH	
Q9M5P5	RSH3L_ARATH	
Q9M5P6	RSH2L_ARATH	
Q9FIK7	THIC2_ARATH	
Q9LJI5	VA0D1_ARATH	
Q9LDX3	UTR4_ARATH	
Q9FMN1	WEL3_ARATH	
Q6E240	U496E_ARATH	
Q9SI09	XERIC_ARATH	
Q9ZS96	Y4478_ARATH	
Q8VYB2	UKL3_ARATH	
Q9LSY4	U71B8_ARATH	
Q9ZUZ6	WTF9_ARATH	
Q8LFD5	Y4323_ARATH	
Q9LPR8	SCL3_ARATH	
Q9S7E6	SMD3A_ARATH	
Q9M306	ZDH10_ARATH	
F4KHI3	VICTR_ARATH	
Q8W245	ZIP10_ARATH	
Q84WS8	U1125_ARATH	
Q9LK31	Y3272_ARATH	
P0DKG2	Y3473_ARATH	
Q9FY89	VP202_ARATH	
Q9FJD0	VP26A_ARATH	
Q6DSS2	Y2186_ARATH	
Q94AV5	WIP3_ARATH	
Q8VZ59	YUC6_ARATH	
Q94KK7	SYP52_ARATH	
Q6AWX0	XYLL2_ARATH	
Q9FFF2	UCH1_ARATH	
Q9SV54	Y4289_ARATH	
Q9XIK5	Y1045_ARATH	
Q6NMB7	WTR7_ARATH	
Q9M129	WTR30_ARATH	
Q9M131	WTR28_ARATH	
Q8RX56	UNC13_ARATH	
Q8RWW7	URGT4_ARATH	
Q8GXN6	VP201_ARATH	
Q9FX68	ZWIP6_ARATH	
Q9SJ09	WRK59_ARATH	
Q941B6	UBC37_ARATH	
P42746	UBC3_ARATH	
Q6ICW6	WNK11_ARATH	
P42748	UBC4_ARATH	
Q8H124	Y2446_ARATH	
Q9STK6	WNK3_ARATH	
Q9FJF7	SAU22_ARATH	
D9UBX6	RTM2B_ARATH	
Q9FGL0	WTR44_ARATH	
C4B7M5	WR52W_ARATH	
Q0WQ91	WPP3_ARATH	
Q9C7K0	VBF_ARATH	
Q8GY11	WRK43_ARATH	
Q8L7I1	Y4193_ARATH	
Q9SD24	Y3122_ARATH	
Q9SKH2	Y2369_ARATH	
Q9C8X7	UBC31_ARATH	
F4I7Y2	VP53B_ARATH	
Q94BM7	SPA4_ARATH	
O65435	TPS08_ARATH	
F4JZG9	TERC_ARATH	
Q3EDH0	SCL31_ARATH	
P50699	TLPH_ARATH	
Q9LRQ1	Y3974_ARATH	
Q9ZQ94	U73C5_ARATH	
Q3MKM6	YAOL_ARATH	
O82629	VATG2_ARATH	
Q9SIZ4	Y2027_ARATH	
O23052	Y1515_ARATH	
Q9C595	YLMG2_ARATH	
Q9SIC3	Y2146_ARATH	
O64489	YUC9_ARATH	
Q9ZPX8	RS31A_ARATH	
Q9LM92	SMD3B_ARATH	
Q9C865	SH3P1_ARATH	
Q9FFY9	TRP4_ARATH	
Q9FL03	SCL4_ARATH	
O48822	Y2794_ARATH	
Q9SVQ1	YUC2_ARATH	
Q681X4	ZAT5_ARATH	
Q3EBZ2	SKI23_ARATH	
B9DI20	SP13A_ARATH	
O23210	SCL15_ARATH	
Q8H0X0	SAP2_ARATH	
Q9FZK0	SPL11_ARATH	
Q9ZQ97	U73C4_ARATH	
Q9SCP6	U73D1_ARATH	
Q0WW21	U75C1_ARATH	
P0C8Q4	Y4990_ARATH	
Q9LR97	Y1239_ARATH	
O81645	VILI3_ARATH	
Q9SLG3	ZIP3_ARATH	
O81916	YC22_ARATH	
Q9M1R2	SYPC_ARATH	
Q8L7W5	SMO11_ARATH	
Q8GYA8	Y3975_ARATH	
P0C8P5	Y1195_ARATH	
Q9C9W4	TSM1_ARATH	
O81643	VILI1_ARATH	
Q8GUJ1	UXT2_ARATH	
Q9FFK0	WOX7_ARATH	
Q9FLM3	ZDH23_ARATH	
Q6X7J9	WOX4_ARATH	
Q9S7R5	TSF_ARATH	
Q9FVQ0	YUC10_ARATH	
Q8RY18	TRF1A_ARATH	
Q8VZU2	SY132_ARATH	
Q9LK36	SAHH2_ARATH	
Q9SKN7	SMR11_ARATH	
O04023	SRC2_ARATH	
Q67X99	TPPE_ARATH	
Q84JM4	TPR3_ARATH	
Q42262	RS3A2_ARATH	
O65381	RUB3_ARATH	
Q58G47	TIF6A_ARATH	
Q94C57	U73B2_ARATH	
Q94A84	U72E1_ARATH	
Q8L7A0	TAUE3_ARATH	
Q9SHE7	RUB1_ARATH	
Q94BV2	SGF11_ARATH	
O23651	TPS01_ARATH	
O65434	TPS07_ARATH	
Q9SYC9	VAP14_ARATH	
Q9SZ05	Y3440_ARATH	
Q9SRI2	PTR31_ARATH	
Q9XIR8	SEM11_ARATH	
Q3E870	SDH7B_ARATH	
O82385	U71D2_ARATH	
Q501F8	WTR32_ARATH	
F4JG10	XYN3_ARATH	
Q9LS16	U76E7_ARATH	
Q8W3M4	Y4744_ARATH	
Q8VYD3	U1159_ARATH	
Q7Y1W1	TIC56_ARATH	
Q9SRD3	VITH2_ARATH	
Q9SIW5	RS251_ARATH	
Q9S709	U2AFA_ARATH	
O64571	UBA1C_ARATH	
Q9FHK7	Y5516_ARATH	
Q9M0G4	TYDC2_ARATH	
Q9FHH1	Y5772_ARATH	
Q9ZQ96	U73C3_ARATH	
Q9SCP5	U73C7_ARATH	
F4JK59	WTR33_ARATH	
F4HZQ7	WTR5_ARATH	
Q9LTH2	U76E2_ARATH	
Q8VYI1	SBH1_ARATH	
Q84MZ4	TF3A_ARATH	
O23382	U71B5_ARATH	
O82383	U71D1_ARATH	
Q9FI98	U76C4_ARATH	
Q9M2D2	YU88_ARATH	
O64818	Y2309_ARATH	
Q9LRR2	TPS17_ARATH	
Q9LNE6	U89C1_ARATH	
F4I8W6	WTR4_ARATH	
Q9XI33	WIN1_ARATH	
Q9ZUA5	VIT1_ARATH	
Q9M173	PTR41_ARATH	
Q93W22	RL103_ARATH	
Q8VY91	RR6_ARATH	
Q8W4E7	S40A3_ARATH	
Q9ZUH5	SDR2B_ARATH	
Q9SD22	SDEH3_ARATH	
Q9FNF2	SSY1_ARATH	
C0SVG5	RVE5_ARATH	
Q8L7N0	TCPZB_ARATH	
Q9XFI1	TRL12_ARATH	
F4KH89	SRS8_ARATH	
Q9M2U4	SRS6_ARATH	
O64654	TRL11_ARATH	
Q9SIW3	SFH7_ARATH	
F4IHJ0	SFH8_ARATH	
Q94A09	TRM9_ARATH	
Q9SN09	SDN4_ARATH	
Q9SJU8	RT31_ARATH	
P0CG07	SCRA_ARATH	
O22184	TPS05_ARATH	
Q9SKT3	SCAM1_ARATH	
O80669	SIB2_ARATH	
Q9M5P2	SCAM3_ARATH	
D9UBG0	RTM1B_ARATH	
F4JLK2	SPSA4_ARATH	
Q9SJW3	SPR1_ARATH	
Q94K18	Y4966_ARATH	
Q9LIE4	ZDHC8_ARATH	
Q0WQK2	ZDHC9_ARATH	
Q9FL08	WTR42_ARATH	
Q8LGG8	USPAL_ARATH	
O23342	SECE1_ARATH	
Q3ECY6	SDG41_ARATH	
Q9M9V9	TCTP2_ARATH	
Q3E958	SHN3_ARATH	
Q9SSK1	SYNC3_ARATH	
Q9FIH8	SPP_ARATH	
Q8GX05	SCAB3_ARATH	
Q9FI39	THAD_ARATH	
Q9FJF6	SAU23_ARATH	
Q9SUF5	SCL26_ARATH	
Q8S8I2	ULT2_ARATH	
Q39265	ZFP6_ARATH	
O23205	U72C1_ARATH	
Q9FJG2	Y5800_ARATH	
P93820	Y1439_ARATH	
O22176	WRK15_ARATH	
Q9ZV39	Y2881_ARATH	
Q9T091	VP26B_ARATH	
Q3EDL4	Y1154_ARATH	
Q8W566	Y3514_ARATH	
Q9FVV6	VP52B_ARATH	
O81004	Y2287_ARATH	
Q56XX3	Y2215_ARATH	
Q5XF36	KMS1_ARATH	
Q9SB63	MOS1_ARATH	
P0DKJ1	P164A_ARATH	
P56752	NU5C_ARATH	
P56766	PSAA_ARATH	
Q9C718	RH20_ARATH	
Q9C7U1	PTR25_ARATH	
Q9LZ17	RS174_ARATH	
Q9LUS2	TC120_ARATH	
Q8GX29	SKI25_ARATH	
Q8LF48	THIK1_ARATH	
Q9C5K8	TIF3B_ARATH	
Q84UU9	TPS06_ARATH	
P0C883	SCL33_ARATH	
Q8LDV3	Y4320_ARATH	
Q56XJ7	Y4276_ARATH	
Q9STE3	U76E4_ARATH	
Q5BPT7	Y2621_ARATH	
O81788	WOX13_ARATH	
O81644	VILI2_ARATH	
Q94C49	ZDH18_ARATH	
Q9LIC2	TMN7_ARATH	
Q9FFR6	Y5416_ARATH	
Q9ZUV0	U86A2_ARATH	
Q93V85	WTR16_ARATH	
Q9M130	WTR29_ARATH	
Q9SUS1	WRK29_ARATH	
Q9C777	YIPL3_ARATH	
Q9LIJ4	VP222_ARATH	
Q9FMM0	UBC18_ARATH	
O22969	Y2416_ARATH	
Q9SLA2	VATO2_ARATH	
F4IYZ0	WTR21_ARATH	
Q9SSC1	Y1801_ARATH	
Q8VWQ5	WRK50_ARATH	
Q3ED93	Y1946_ARATH	
O23024	YUC3_ARATH	
P52420	PUR2_ARATH	
Q8L5A7	SOT15_ARATH	
Q9SP35	TI172_ARATH	
Q6NQK0	TOL4_ARATH	
A9QM73	SMG7_ARATH	
Q9SJM4	STKLI_ARATH	
Q8L860	TOL9_ARATH	
Q9SXA5	SCAM5_ARATH	
F4JHA2	RSH1C_ARATH	
Q9MA17	SMB_ARATH	
Q9LSS3	SEN22_ARATH	
Q8S9J2	SYYC1_ARATH	
Q93VG5	RS81_ARATH	
Q9SN90	SMC22_ARATH	
Q39002	TLC1_ARATH	
Q9FXG2	SYGC_ARATH	
Q9SVD7	UEV1D_ARATH	
Q9FZE1	UGDH1_ARATH	
Q8RX78	UBN1_ARATH	
Q8GZ38	UNE10_ARATH	
Q9FN07	Y5638_ARATH	
Q9LES2	UBA2A_ARATH	
Q9LVR4	U496F_ARATH	
Q9SEI0	WER_ARATH	
Q94A73	Y5656_ARATH	
P93043	VPS41_ARATH	
Q9LSK9	Y5566_ARATH	
Q9ZPY7	XPO2_ARATH	
Q9SV83	Y4103_ARATH	
Q9FGN1	WAXSB_ARATH	
Q9FKK7	XYLA_ARATH	
Q9SCJ8	Y3961_ARATH	
Q6IDB0	SPER3_ARATH	
P93751	ZFP8_ARATH	
Q9LVM0	Y5830_ARATH	
Q9LH88	Y3852_ARATH	
Q9LT24	Y3985_ARATH	
Q9C9V6	Y1790_ARATH	
Q93WV0	WRK20_ARATH	
P35133	UBC10_ARATH	
Q94A68	Y1669_ARATH	
Q93WU6	WRK74_ARATH	
Q8S8D8	Y2265_ARATH	
Q9C9F0	WRKY9_ARATH	
Q9LK65	Y3307_ARATH	
P0C895	Y2010_ARATH	
O23564	Y4721_ARATH	
Q9LZX5	ZPR2_ARATH	
P0CAN7	VATE3_ARATH	
Q8S8Y9	WNK2_ARATH	
O82628	VATG1_ARATH	
Q9SKX8	RL271_ARATH	
Q9M175	PTR39_ARATH	
Q8RXW0	RBL14_ARATH	
Q8S9J0	TAUE4_ARATH	
P38389	SC61B_ARATH	
O82662	SUCB_ARATH	
O82316	TIP41_ARATH	
Q01474	SAR1B_ARATH	
Q8GWG2	TPPH_ARATH	
Q9FHZ1	SCL23_ARATH	
Q9SN22	SCL32_ARATH	
F4IAT2	THOC2_ARATH	
Q6NQ72	THO4D_ARATH	
Q9FGG3	WTR45_ARATH	
Q8GZ43	YZR3_ARATH	
Q8W3M6	UBCP_ARATH	
O80436	PTR29_ARATH	
Q9FHG2	RL322_ARATH	
Q9M1E1	PTR38_ARATH	
F4I3Z5	SKI3_ARATH	
B6IDH3	RUS5_ARATH	
Q9LFQ3	SNL2_ARATH	
O22588	TIP32_ARATH	
Q9C9S4	TPPB_ARATH	
Q9S837	TI233_ARATH	
Q9LNQ1	TI231_ARATH	
Q9ZSS6	THD1_ARATH	
Q9M0M5	SCL13_ARATH	
Q8GUH2	Y1015_ARATH	
F4IJ08	WTR15_ARATH	
Q0WTB4	Y3725_ARATH	
Q1PES7	Y3622_ARATH	
F4JJP1	Y4759_ARATH	
P0CB26	Y1089_ARATH	
Q940Q3	ZTP29_ARATH	
Q9M237	Y3353_ARATH	
O65590	WRK34_ARATH	
Q9CAR4	WRK36_ARATH	
Q9FYC8	Y3482_ARATH	
Q8GXA4	WIP1_ARATH	
P0DH92	VATL1_ARATH	
Q9ZRD6	YKT61_ARATH	
F4I1H5	SAU63_ARATH	
P29516	TBB8_ARATH	
F4IEY4	TRB5_ARATH	
Q6NMM0	SAU61_ARATH	
P49689	RS30_ARATH	
Q9FJA6	RS33_ARATH	
Q9C9C0	SPPA1_ARATH	
O80738	TPS10_ARATH	
Q9LDU5	TI11A_ARATH	
Q9SZ28	STGL1_ARATH	
Q9ZW33	TIM10_ARATH	
O82251	TI202_ARATH	
Q8RY95	SPL14_ARATH	
Q8LG05	STKLM_ARATH	
Q6NPR6	TORL3_ARATH	
Q9FHB0	Y5014_ARATH	
O64733	U87A2_ARATH	
Q9M223	UTP11_ARATH	
Q9LQW3	ZHD14_ARATH	
Q93Z75	UPS5_ARATH	
O64738	ZIP6_ARATH	
Q9LF88	Y3304_ARATH	
Q8GWU1	Y1898_ARATH	
Q9M0V4	YAO_ARATH	
Q9LX65	VATH_ARATH	
Q9FLQ0	STGL2_ARATH	
Q9FH95	TOE3_ARATH	
Q94JU2	WTR18_ARATH	
Q9ZV36	UXS6_ARATH	
Q9LUI3	TSO1_ARATH	
Q8H0Y8	WRK41_ARATH	
Q9FDZ5	URGT6_ARATH	
Q5BPP4	Y3477_ARATH	
Q9LF97	Y3295_ARATH	
Q9ZVX1	UBC23_ARATH	
Q9CAQ2	Y1754_ARATH	
Q9SND9	Y3028_ARATH	
Q9LSP7	UBC32_ARATH	
Q9ZU96	Y2168_ARATH	
Q9SZY7	VATO1_ARATH	
Q9FJG0	SAU20_ARATH	
Q9STJ9	SAP10_ARATH	
Q9SWH4	SYP42_ARATH	
Q6NNI8	SAP1_ARATH	
F4JLZ6	SMO13_ARATH	
Q9ZQG4	U73B5_ARATH	
Q9ZU75	UB12L_ARATH	
Q84WW5	VAP13_ARATH	
Q8RWN2	ZIF1_ARATH	
B9DHD7	VAP22_ARATH	
Q8LBV4	Y1814_ARATH	
Q9SR07	WRK39_ARATH	
Q42541	UBC13_ARATH	
Q5XVH5	Y1710_ARATH	
Q9MAH1	TTL1_ARATH	
Q9LSC2	Y3589_ARATH	
Q9SDS7	VATC_ARATH	
Q9XFB0	YAB2_ARATH	
Q8S8Y8	WNK6_ARATH	
Q9SJ85	Y2474_ARATH	
P59229	VATL4_ARATH	
Q9ZUA9	Y2181_ARATH	
Q6R0E3	TRP5_ARATH	
P0C884	SCL34_ARATH	
O80910	TOL6_ARATH	
Q9SJM6	SAP4_ARATH	
O82382	U71C2_ARATH	
Q9LML6	U71C4_ARATH	
Q8RY79	TYDC1_ARATH	
Q6AWW5	Y5262_ARATH	
Q9LRS5	WTR22_ARATH	
Q8VZC0	UXS1_ARATH	
Q9ZSH7	Y4158_ARATH	
P42743	UBC15_ARATH	
O23239	UBC17_ARATH	
O23659	Y2372_ARATH	
Q9LIG0	Y3136_ARATH	
Q9FK29	UBC33_ARATH	
Q5XVC7	Y2048_ARATH	
Q1G3B8	Y2272_ARATH	
Q9FI99	U76C1_ARATH	
Q94A88	Y1397_ARATH	
Q9LYL9	Y3623_ARATH	
Q9LP10	Y1920_ARATH	
P0CB21	Y4645_ARATH	
Q9FL62	WRK30_ARATH	
Q9C983	WRK57_ARATH	
Q9FYA2	WRK75_ARATH	
P56788	YCF4_ARATH	
F4JFJ3	Y3206_ARATH	
Q9FKM2	VDAC4_ARATH	
Q42540	UBC7_ARATH	
Q9SJ98	Y2467_ARATH	
Q9LVM9	YKT62_ARATH	
Q9SVU0	YUC8_ARATH	
O49312	YUC7_ARATH	
Q9SHD0	ZAT4_ARATH	
Q9M202	ZAT9_ARATH	
O65499	ZAT3_ARATH	
Q8L730	SDI2_ARATH	
Q9C9M0	SINL4_ARATH	
Q9C9M9	SWET6_ARATH	
O82598	TIP13_ARATH	
Q9FKH1	SAP_ARATH	
Q94C60	SPT42_ARATH	
Q9FPH3	THA2_ARATH	
Q9LIQ4	THIM_ARATH	
Q8VZ42	SAP11_ARATH	
Q4PT23	WTR6_ARATH	
B3DN87	ZDH12_ARATH	
Q9FFY3	VAS_ARATH	
Q9FIS2	ZIP12_ARATH	
F4I0N3	Y1572_ARATH	
Q7Y0S0	URED_ARATH	
Q9ZSI7	WRK47_ARATH	
Q9SHB5	WRK55_ARATH	
Q9FMU5	UTP18_ARATH	
Q9LTD9	Y5278_ARATH	
O23039	ZIP5_ARATH	
Q9SGP8	Y1285_ARATH	
Q9FZ89	Y1815_ARATH	
Q9SAH7	WRK40_ARATH	
Q9LP56	WRK65_ARATH	
Q9M8T5	Y3293_ARATH	
A8MQR0	WIT2_ARATH	
O80719	Y2706_ARATH	
Q9SJ07	Y2192_ARATH	
P0DH94	VATL5_ARATH	
Q9SVM0	Y3078_ARATH	
Q9SLD4	ZAT11_ARATH	
Q9FHP1	ACR1_ARATH	
Q9LZ23	ACR12_ARATH	
Q9FJ81	CCB2_ARATH	
Q6F6B5	ARC3_ARATH	
Q84MD2	CIF1_ARATH	
P93823	ATL1_ARATH	
Q8H100	AGD8_ARATH	
Q9SHC2	ARR16_ARATH	
Q9ZWS9	ARR3_ARATH	
O80365	ARR8_ARATH	
Q93Z37	BIG1E_ARATH	
Q9FNI7	CSLA2_ARATH	
Q9ZV51	ATL56_ARATH	
Q9C6A9	CCA32_ARATH	
Q9S847	CDA3_ARATH	
Q9CAA4	BIM2_ARATH	
Q9S7Y1	BH030_ARATH	
B3H754	APD3_ARATH	
Q8GYL9	BRXL2_ARATH	
Q9SU38	APT4_ARATH	
Q9C8D4	AAE11_ARATH	
Q9ZSA3	CDPKM_ARATH	
Q1PE17	CDPKI_ARATH	
Q9ZQY6	2A5D_ARATH	
P58049	C71BB_ARATH	
Q9SRQ1	C89A9_ARATH	
Q8VZQ4	2AB2C_ARATH	
Q38951	2AAG_ARATH	
Q8LA16	ALFL7_ARATH	
Q39247	2ABB_ARATH	
Q93ZL5	CDF2_ARATH	
O23379	COL11_ARATH	
O81742	APBLC_ARATH	
